date_pr,date_gr,price_avg
1388/09/21,2009/12/12 00:00:00,10040.0
1388/09/22,2009/12/13 00:00:00,10030.0
1388/09/23,2009/12/14 00:00:00,10020.0
1388/09/24,2009/12/15 00:00:00,10020.0
1388/09/25,2009/12/16 00:00:00,10040.0
1388/09/28,2009/12/19 00:00:00,10050.0
1388/09/29,2009/12/20 00:00:00,10040.0
1388/09/30,2009/12/21 00:00:00,10030.0
1388/10/01,2009/12/22 00:00:00,10050.0
1388/10/02,2009/12/23 00:00:00,10080.0
1388/10/07,2009/12/28 00:00:00,10050.0
1388/10/08,2009/12/29 00:00:00,10040.0
1388/10/09,2009/12/30 00:00:00,10040.0
1388/10/10,2009/12/31 00:00:00,10030.0
1388/10/12,2010/01/02 00:00:00,10030.0
1388/10/13,2010/01/03 00:00:00,10030.0
1388/10/14,2010/01/04 00:00:00,10040.0
1388/10/15,2010/01/05 00:00:00,10030.0
1388/10/16,2010/01/06 00:00:00,10050.0
1388/10/17,2010/01/07 00:00:00,10040.0
1388/10/19,2010/01/09 00:00:00,10030.0
1388/10/20,2010/01/10 00:00:00,10020.0
1388/10/21,2010/01/11 00:00:00,10010.0
1388/10/22,2010/01/12 00:00:00,10010.0
1388/10/23,2010/01/13 00:00:00,10010.0
1388/10/24,2010/01/14 00:00:00,10010.0
1388/10/26,2010/01/16 00:00:00,10030.0
1388/10/27,2010/01/17 00:00:00,10020.0
1388/10/28,2010/01/18 00:00:00,10020.0
1388/10/29,2010/01/19 00:00:00,10020.0
1388/10/30,2010/01/20 00:00:00,10050.0
1388/11/01,2010/01/21 00:00:00,10080.0
1388/11/03,2010/01/23 00:00:00,10070.0
1388/11/04,2010/01/24 00:00:00,10120.0
1388/11/05,2010/01/25 00:00:00,10120.0
1388/11/06,2010/01/26 00:00:00,10200.0
1388/11/07,2010/01/27 00:00:00,10170.0
1388/11/08,2010/01/28 00:00:00,10110.0
1388/11/10,2010/01/30 00:00:00,10120.0
1388/11/11,2010/01/31 00:00:00,10110.0
1388/11/12,2010/02/01 00:00:00,10100.0
1388/11/13,2010/02/02 00:00:00,10090.0
1388/11/14,2010/02/03 00:00:00,10080.0
1388/11/15,2010/02/04 00:00:00,10090.0
1388/11/17,2010/02/06 00:00:00,10090.0
1388/11/18,2010/02/07 00:00:00,10090.0
1388/11/19,2010/02/08 00:00:00,10100.0
1388/11/20,2010/02/09 00:00:00,10100.0
1388/11/21,2010/02/10 00:00:00,10100.0
1388/11/25,2010/02/14 00:00:00,10100.0
1388/11/27,2010/02/16 00:00:00,10100.0
1388/11/28,2010/02/17 00:00:00,10080.0
1388/11/29,2010/02/18 00:00:00,10080.0
1388/12/01,2010/02/20 00:00:00,10080.0
1388/12/02,2010/02/21 00:00:00,10080.0
1388/12/03,2010/02/22 00:00:00,10090.0
1388/12/04,2010/02/23 00:00:00,10100.0
1388/12/05,2010/02/24 00:00:00,10110.0
1388/12/06,2010/02/25 00:00:00,10120.0
1388/12/08,2010/02/27 00:00:00,10080.0
1388/12/09,2010/02/28 00:00:00,10060.0
1388/12/10,2010/03/01 00:00:00,10060.0
1388/12/11,2010/03/02 00:00:00,10060.0
1388/12/12,2010/03/03 00:00:00,10060.0
1388/12/15,2010/03/06 00:00:00,10060.0
1388/12/16,2010/03/07 00:00:00,10060.0
1388/12/17,2010/03/08 00:00:00,10060.0
1388/12/18,2010/03/09 00:00:00,10070.0
1388/12/19,2010/03/10 00:00:00,10060.0
1388/12/20,2010/03/11 00:00:00,10040.0
1388/12/22,2010/03/13 00:00:00,9980.0
1388/12/23,2010/03/14 00:00:00,9980.0
1388/12/24,2010/03/15 00:00:00,9980.0
1388/12/25,2010/03/16 00:00:00,9980.0
1388/12/26,2010/03/17 00:00:00,10000.0
1388/12/27,2010/03/18 00:00:00,10050.0
1389/01/07,2010/03/27 00:00:00,10045.0
1389/01/08,2010/03/28 00:00:00,10042.5
1389/01/09,2010/03/29 00:00:00,10040.0
1389/01/10,2010/03/30 00:00:00,10020.0
1389/01/11,2010/03/31 00:00:00,10050.0
1389/01/14,2010/04/03 00:00:00,10030.0
1389/01/15,2010/04/04 00:00:00,10010.0
1389/01/16,2010/04/05 00:00:00,10000.0
1389/01/17,2010/04/06 00:00:00,10050.0
1389/01/18,2010/04/07 00:00:00,10070.0
1389/01/19,2010/04/08 00:00:00,10070.0
1389/01/21,2010/04/10 00:00:00,10030.0
1389/01/22,2010/04/11 00:00:00,10030.0
1389/01/23,2010/04/12 00:00:00,10020.0
1389/01/24,2010/04/13 00:00:00,10040.0
1389/01/25,2010/04/14 00:00:00,10030.0
1389/01/26,2010/04/15 00:00:00,10040.0
1389/01/28,2010/04/17 00:00:00,10070.0
1389/01/29,2010/04/18 00:00:00,10060.0
1389/01/30,2010/04/19 00:00:00,10070.0
1389/01/31,2010/04/20 00:00:00,10080.0
1389/02/01,2010/04/21 00:00:00,10100.0
1389/02/02,2010/04/22 00:00:00,10120.0
1389/02/04,2010/04/24 00:00:00,10120.0
1389/02/05,2010/04/25 00:00:00,10120.0
1389/02/06,2010/04/26 00:00:00,10140.0
1389/02/07,2010/04/27 00:00:00,10150.0
1389/02/08,2010/04/28 00:00:00,10200.0
1389/02/09,2010/04/29 00:00:00,10180.0
1389/02/11,2010/05/01 00:00:00,10160.0
1389/02/12,2010/05/02 00:00:00,10150.0
1389/02/13,2010/05/03 00:00:00,10170.0
1389/02/14,2010/05/04 00:00:00,10170.0
1389/02/15,2010/05/05 00:00:00,10230.0
1389/02/16,2010/05/06 00:00:00,10260.0
1389/02/18,2010/05/08 00:00:00,10280.0
1389/02/19,2010/05/09 00:00:00,10270.0
1389/02/20,2010/05/10 00:00:00,10250.0
1389/02/21,2010/05/11 00:00:00,10300.0
1389/02/22,2010/05/12 00:00:00,10350.0
1389/02/23,2010/05/13 00:00:00,10340.0
1389/02/24,2010/05/14 00:00:00,10300.0
1389/02/25,2010/05/15 00:00:00,10390.0
1389/02/26,2010/05/16 00:00:00,10410.0
1389/02/28,2010/05/18 00:00:00,10430.0
1389/02/29,2010/05/19 00:00:00,10440.0
1389/02/30,2010/05/20 00:00:00,10410.0
1389/03/01,2010/05/22 00:00:00,10380.0
1389/03/02,2010/05/23 00:00:00,10350.0
1389/03/03,2010/05/24 00:00:00,10360.0
1389/03/04,2010/05/25 00:00:00,10450.0
1389/03/05,2010/05/26 00:00:00,10450.0
1389/03/06,2010/05/27 00:00:00,10440.0
1389/03/08,2010/05/29 00:00:00,10430.0
1389/03/09,2010/05/30 00:00:00,10420.0
1389/03/10,2010/05/31 00:00:00,10430.0
1389/03/11,2010/06/01 00:00:00,10440.0
1389/03/12,2010/06/02 00:00:00,10470.0
1389/03/13,2010/06/03 00:00:00,10460.0
1389/03/16,2010/06/06 00:00:00,10650.0
1389/03/17,2010/06/07 00:00:00,10550.0
1389/03/18,2010/06/08 00:00:00,10550.0
1389/03/19,2010/06/09 00:00:00,10580.0
1389/03/20,2010/06/10 00:00:00,10550.0
1389/03/22,2010/06/12 00:00:00,10530.0
1389/03/23,2010/06/13 00:00:00,10510.0
1389/03/24,2010/06/14 00:00:00,10490.0
1389/03/25,2010/06/15 00:00:00,10460.0
1389/03/26,2010/06/16 00:00:00,10440.0
1389/03/27,2010/06/17 00:00:00,10470.0
1389/03/29,2010/06/19 00:00:00,10440.0
1389/03/30,2010/06/20 00:00:00,10440.0
1389/03/31,2010/06/21 00:00:00,10420.0
1389/04/01,2010/06/22 00:00:00,10470.0
1389/04/02,2010/06/23 00:00:00,10490.0
1389/04/03,2010/06/24 00:00:00,10490.0
1389/04/06,2010/06/27 00:00:00,10480.0
1389/04/07,2010/06/28 00:00:00,10480.0
1389/04/08,2010/06/29 00:00:00,10520.0
1389/04/09,2010/06/30 00:00:00,10550.0
1389/04/10,2010/07/01 00:00:00,10560.0
1389/04/12,2010/07/03 00:00:00,10460.0
1389/04/13,2010/07/04 00:00:00,10460.0
1389/04/14,2010/07/05 00:00:00,10480.0
1389/04/15,2010/07/06 00:00:00,10490.0
1389/04/16,2010/07/07 00:00:00,10480.0
1389/04/17,2010/07/08 00:00:00,10460.0
1389/04/20,2010/07/11 00:00:00,10450.0
1389/04/21,2010/07/12 00:00:00,10460.0
1389/04/22,2010/07/13 00:00:00,10460.0
1389/04/23,2010/07/14 00:00:00,10460.0
1389/04/24,2010/07/15 00:00:00,10460.0
